id|wallet_id|value|created_at|status
wa2125398960-syp-1723718137-kfQ25b|wa2125398960-syp|162.87|2024-08-15 10:35:37|Cancelled
wa2125398960-syp-1728113100-FpzQRl|wa2125398960-syp|183.65|2024-10-05 07:25:00|Successful
wa2125398960-syp-1733471953-CP4LLj|wa2125398960-syp|31.83|2024-12-06 07:59:13|Successful
wa2125398960-syp-1734914374-zPjAe3|wa2125398960-syp|62.32|2024-12-23 00:39:34|Successful
wa9785727425-cuc-1729879765-tzEufP|wa9785727425-cuc|59.88|2024-10-25 18:09:25|Successful
wa9785727425-cuc-1730675940-2BlJhR|wa9785727425-cuc|46.68|2024-11-03 23:19:00|Successful
wa9785727425-cuc-1735751218-gc49bB|wa9785727425-cuc|81.56|2025-01-01 17:06:58|Successful
wa9785727425-cuc-1736178951-5cJcYH|wa9785727425-cuc|24.0|2025-01-06 15:55:51|Successful
wa9785727425-cuc-1736641573-mMfApZ|wa9785727425-cuc|82.28|2025-01-12 00:26:13|Successful
wa9785727425-cuc-1731238607-NL74d2|wa9785727425-cuc|151.3|2024-11-10 11:36:47|Successful
wa9785727425-cuc-1730866063-wgUeFk|wa9785727425-cuc|66.85|2024-11-06 04:07:43|Successful
wa9785727425-cuc-1735956819-PIjmia|wa9785727425-cuc|140.3|2025-01-04 02:13:39|Successful
wa9785727425-cuc-1733550967-KuXUhj|wa9785727425-cuc|76.12|2024-12-07 05:56:07|Successful
wa9785727425-cuc-1734174153-TiyIb4|wa9785727425-cuc|27.75|2024-12-14 11:02:33|Cancelled
wa9785727425-cuc-1731683255-Zm3Bef|wa9785727425-cuc|62.69|2024-11-15 15:07:35|Successful
wa9785727425-cuc-1735275863-xsjeLw|wa9785727425-cuc|141.58|2024-12-27 05:04:23|Successful
wa9785727425-cuc-1736634484-NizUpF|wa9785727425-cuc|176.08|2025-01-11 22:28:04|Successful
wa9785727425-cuc-1731345299-SPjQ5g|wa9785727425-cuc|157.31|2024-11-11 17:14:59|Successful
wa9785727425-cuc-1733654959-H7ripo|wa9785727425-cuc|82.92|2024-12-08 10:49:19|Successful
wa9785727425-cuc-1734118044-am3ZSQ|wa9785727425-cuc|102.62|2024-12-13 19:27:24|Successful
wa9785727425-cuc-1735548631-IRobfQ|wa9785727425-cuc|83.69|2024-12-30 08:50:31|Cancelled
wa9785727425-cuc-1736155364-nWOh4K|wa9785727425-cuc|20.44|2025-01-06 09:22:44|Successful
wa8079578459-aoa-1724717193-OSrZD8|wa8079578459-aoa|88.34|2024-08-27 00:06:33|Successful
wa8079578459-aoa-1732936988-DKk4om|wa8079578459-aoa|164.77|2024-11-30 03:23:08|Successful
wa8079578459-aoa-1720577241-5qVmNR|wa8079578459-aoa|171.1|2024-07-10 02:07:21|Successful
wa8079578459-aoa-1724584990-MvtCQB|wa8079578459-aoa|98.49|2024-08-25 11:23:10|Unsuccessful
wa8079578459-aoa-1721088942-3Bcl2P|wa8079578459-aoa|187.14|2024-07-16 00:15:42|Successful
wa8079578459-aoa-1721718742-q87EZF|wa8079578459-aoa|3.9|2024-07-23 07:12:22|Successful
wa8079578459-aoa-1724568621-kOanY4|wa8079578459-aoa|76.48|2024-08-25 06:50:21|Successful
wa8079578459-aoa-1734355085-yv72ns|wa8079578459-aoa|177.24|2024-12-16 13:18:05|Successful
wa8079578459-aoa-1725558566-wOeapM|wa8079578459-aoa|68.08|2024-09-05 17:49:26|Successful
wa8079578459-aoa-1735416309-NIfMFU|wa8079578459-aoa|116.32|2024-12-28 20:05:09|Successful
wa8079578459-aoa-1730127859-ajYRtL|wa8079578459-aoa|56.62|2024-10-28 15:04:19|Successful
wa8079578459-aoa-1724477654-KLPBbg|wa8079578459-aoa|83.4|2024-08-24 05:34:14|Successful
wa8079578459-aoa-1723336395-qfi39J|wa8079578459-aoa|88.16|2024-08-11 00:33:15|Successful
wa8079578459-aoa-1727494456-biicdx|wa8079578459-aoa|173.62|2024-09-28 03:34:16|Successful
wa8079578459-aoa-1732615411-CkpfcO|wa8079578459-aoa|88.13|2024-11-26 10:03:31|Successful
wa8079578459-aoa-1730961443-QzPP2i|wa8079578459-aoa|11.22|2024-11-07 06:37:23|Successful
wa8079578459-aoa-1730495995-8UfuYS|wa8079578459-aoa|138.81|2024-11-01 21:19:55|Successful
wa8079578459-aoa-1735825618-hPtwyX|wa8079578459-aoa|142.08|2025-01-02 13:46:58|Successful
wa8079578459-aoa-1729257162-VVLWSM|wa8079578459-aoa|173.69|2024-10-18 13:12:42|Successful
wa7049957459-dzd-1729943993-cdSlil|wa7049957459-dzd|98.01|2024-10-26 11:59:53|Successful
wa7049957459-dzd-1735053791-WEUJ4M|wa7049957459-dzd|78.33|2024-12-24 15:23:11|Successful
wa7049957459-dzd-1732400127-GkOl1m|wa7049957459-dzd|113.79|2024-11-23 22:15:27|Successful
wa7049957459-dzd-1731316545-hNvy4m|wa7049957459-dzd|130.75|2024-11-11 09:15:45|Successful
wa7049957459-dzd-1731791305-7RHZmb|wa7049957459-dzd|66.01|2024-11-16 21:08:25|Successful
wa7049957459-dzd-1730860369-Q6irb0|wa7049957459-dzd|186.09|2024-11-06 02:32:49|Successful
wa7049957459-dzd-1733101762-wLm6i7|wa7049957459-dzd|142.57|2024-12-02 01:09:22|Successful
wa7049957459-dzd-1733758842-UjTV7D|wa7049957459-dzd|7.32|2024-12-09 15:40:42|Successful
wa7049957459-dzd-1734581426-zWyyXK|wa7049957459-dzd|42.17|2024-12-19 04:10:26|Successful
wa7049957459-dzd-1730709741-viyJJq|wa7049957459-dzd|23.71|2024-11-04 08:42:21|Successful
wa7049957459-dzd-1734377359-Sm9qGO|wa7049957459-dzd|184.13|2024-12-16 19:29:19|Successful
wa7049957459-dzd-1731368326-1xXNuz|wa7049957459-dzd|141.58|2024-11-11 23:38:46|Successful
wa7049957459-dzd-1732589223-6pxQBS|wa7049957459-dzd|9.95|2024-11-26 02:47:03|Successful
wa7049957459-dzd-1729886160-DsllhH|wa7049957459-dzd|104.5|2024-10-25 19:56:00|Successful
wa7049957459-dzd-1728329139-8g69JI|wa7049957459-dzd|172.19|2024-10-07 19:25:39|Unsuccessful
wa7049957459-dzd-1733652924-6xCRZV|wa7049957459-dzd|90.74|2024-12-08 10:15:24|Cancelled
wa7049957459-dzd-1735488330-zozQ8H|wa7049957459-dzd|63.53|2024-12-29 16:05:30|Successful
wa7049957459-dzd-1728216277-LAr68D|wa7049957459-dzd|30.52|2024-10-06 12:04:37|Successful
wa7049957459-dzd-1735537494-4dilyq|wa7049957459-dzd|124.72|2024-12-30 05:44:54|Successful
wa7049957459-dzd-1735056028-e0OiOh|wa7049957459-dzd|57.93|2024-12-24 16:00:28|Successful
wa7049957459-dzd-1734253666-zxKsGB|wa7049957459-dzd|167.85|2024-12-15 09:07:46|Successful
wa7049957459-dzd-1729440076-wUWiNF|wa7049957459-dzd|16.12|2024-10-20 16:01:16|Successful
wa7049957459-dzd-1732906536-N29GLz|wa7049957459-dzd|83.14|2024-11-29 18:55:36|Successful
wa7049957459-dzd-1734164800-oW4AAH|wa7049957459-dzd|34.79|2024-12-14 08:26:40|Successful
wa7049957459-dzd-1729025078-njkB4W|wa7049957459-dzd|44.22|2024-10-15 20:44:38|Successful
wa7049957459-dzd-1732884035-Hd6l63|wa7049957459-dzd|114.17|2024-11-29 12:40:35|Successful
wa7049957459-cdf-1703904691-dy2qGs|wa7049957459-cdf|86.19|2023-12-30 02:51:31|Successful
wa7049957459-cdf-1735998409-4zQGBl|wa7049957459-cdf|57.95|2025-01-04 13:46:49|Successful
wa7049957459-cdf-1718283756-LGVgy3|wa7049957459-cdf|162.54|2024-06-13 13:02:36|Successful
wa7049957459-cdf-1701379626-2sS8AL|wa7049957459-cdf|165.06|2023-11-30 21:27:06|Successful
wa7049957459-cdf-1727217562-TvIiyz|wa7049957459-cdf|42.82|2024-09-24 22:39:22|Successful
wa7049957459-cdf-1709754230-BQ3Nnz|wa7049957459-cdf|61.78|2024-03-06 19:43:50|Successful
wa7049957459-cdf-1716569819-aBCLbE|wa7049957459-cdf|6.99|2024-05-24 16:56:59|Successful
wa7049957459-cdf-1716385752-h2zImo|wa7049957459-cdf|60.2|2024-05-22 13:49:12|Successful
wa7049957459-cdf-1723121615-xHQ7KO|wa7049957459-cdf|103.4|2024-08-08 12:53:35|Successful
wa7049957459-cdf-1719890520-mlwVr2|wa7049957459-cdf|83.71|2024-07-02 03:22:00|Successful
wa7049957459-cdf-1708569352-Mx7CiS|wa7049957459-cdf|36.33|2024-02-22 02:35:52|Successful
wa7049957459-cdf-1708719344-7tLr5S|wa7049957459-cdf|199.1|2024-02-23 20:15:44|Successful
wa7049957459-cdf-1719598619-FOoW5W|wa7049957459-cdf|139.37|2024-06-28 18:16:59|Successful
wa7049957459-cdf-1701774831-tY01ej|wa7049957459-cdf|70.63|2023-12-05 11:13:51|Successful
wa7049957459-cdf-1703995480-RN4qXK|wa7049957459-cdf|39.97|2023-12-31 04:04:40|Successful
wa7049957459-cdf-1722258586-oyIyM2|wa7049957459-cdf|102.22|2024-07-29 13:09:46|Successful
wa7049957459-cdf-1715217314-YIT89b|wa7049957459-cdf|192.71|2024-05-09 01:15:14|Successful
wa7049957459-cdf-1709292981-odydx6|wa7049957459-cdf|159.7|2024-03-01 11:36:21|Successful
wa7049957459-cdf-1704251035-Hzqw5P|wa7049957459-cdf|93.8|2024-01-03 03:03:55|Successful
wa7049957459-cdf-1731454469-s1xjHi|wa7049957459-cdf|136.64|2024-11-12 23:34:29|Successful
wa7049957459-cdf-1736619311-kwK0WE|wa7049957459-cdf|109.72|2025-01-11 18:15:11|Successful
wa7049957459-cdf-1710862499-UmNHyc|wa7049957459-cdf|160.66|2024-03-19 15:34:59|Successful
wa7049957459-cdf-1728965872-RyMgzn|wa7049957459-cdf|153.39|2024-10-15 04:17:52|Successful
wa7049957459-cdf-1734692090-4gY8ke|wa7049957459-cdf|199.33|2024-12-20 10:54:50|Successful
wa7049957459-cdf-1726613935-00oxYB|wa7049957459-cdf|128.89|2024-09-17 22:58:55|Successful
wa7049957459-cdf-1724523472-j1GHYd|wa7049957459-cdf|192.03|2024-08-24 18:17:52|Successful
wa7049957459-cdf-1728461506-rtOhXi|wa7049957459-cdf|154.08|2024-10-09 08:11:46|Successful
wa7049957459-cdf-1707898213-Y7YTiy|wa7049957459-cdf|139.92|2024-02-14 08:10:13|Successful
wa7049957459-cdf-1726200876-9LZikU|wa7049957459-cdf|79.32|2024-09-13 04:14:36|Successful
wa3415893782-dop-1736033966-WOtIs8|wa3415893782-dop|172.97|2025-01-04 23:39:26|Successful
wa3415893782-dop-1736520710-MnPniR|wa3415893782-dop|142.83|2025-01-10 14:51:50|Successful
wa3415893782-dop-1736245440-TD6rKr|wa3415893782-dop|136.0|2025-01-07 10:24:00|Successful
wa3415893782-dop-1736357830-V14d5V|wa3415893782-dop|57.7|2025-01-08 17:37:10|Cancelled
wa3415893782-dop-1736057392-SR8N3H|wa3415893782-dop|136.58|2025-01-05 06:09:52|Successful
wa3415893782-dop-1736391998-npMbMp|wa3415893782-dop|185.68|2025-01-09 03:06:38|Successful
wa3415893782-dop-1736197206-3mTK2M|wa3415893782-dop|55.19|2025-01-06 21:00:06|Successful
wa3415893782-dop-1736183589-536bIT|wa3415893782-dop|116.5|2025-01-06 17:13:09|Successful
wa3415893782-dop-1736338349-1DjLv5|wa3415893782-dop|84.88|2025-01-08 12:12:29|Successful
wa3415893782-dop-1736227786-c8kbHw|wa3415893782-dop|80.81|2025-01-07 05:29:46|Successful
wa3415893782-dop-1736220597-0LHmGX|wa3415893782-dop|4.11|2025-01-07 03:29:57|Successful
wa3415893782-dop-1736670401-1pxXQZ|wa3415893782-dop|28.52|2025-01-12 08:26:41|Successful
wa3415893782-dop-1736115198-Wizbzk|wa3415893782-dop|23.34|2025-01-05 22:13:18|Successful
wa3415893782-dop-1736140152-6v5nmI|wa3415893782-dop|101.57|2025-01-06 05:09:12|Successful
wa3415893782-dop-1736024888-spHPb2|wa3415893782-dop|70.71|2025-01-04 21:08:08|Successful
wa3415893782-dop-1736492434-B5BePZ|wa3415893782-dop|172.79|2025-01-10 07:00:34|Successful
wa3415893782-dop-1736631467-VMBcuz|wa3415893782-dop|112.18|2025-01-11 21:37:47|Successful
wa3415893782-dop-1736449508-rqJTDC|wa3415893782-dop|50.1|2025-01-09 19:05:08|Successful
wa3415893782-dop-1736647407-DqrHts|wa3415893782-dop|31.09|2025-01-12 02:03:27|Successful
wa3415893782-dop-1736495160-DAFv8X|wa3415893782-dop|198.93|2025-01-10 07:46:00|Successful
wa3415893782-dop-1736497692-5kJ95J|wa3415893782-dop|177.65|2025-01-10 08:28:12|Successful
wa3415893782-dop-1736576437-nZWBWF|wa3415893782-dop|23.73|2025-01-11 06:20:37|Successful
wa3415893782-dop-1736490779-2kvDT1|wa3415893782-dop|125.25|2025-01-10 06:32:59|Successful
wa3415893782-dop-1736017726-QFhQzo|wa3415893782-dop|8.32|2025-01-04 19:08:46|Successful
wa3415893782-dop-1736637230-1541h8|wa3415893782-dop|169.94|2025-01-11 23:13:50|Successful
wa3415893782-dop-1736322199-V4h0JA|wa3415893782-dop|172.36|2025-01-08 07:43:19|Successful
wa5677589239-dzd-1734220904-9JDEVb|wa5677589239-dzd|189.93|2024-12-15 00:01:44|Successful
wa5677589239-dzd-1711947638-If1kV2|wa5677589239-dzd|62.41|2024-04-01 05:00:38|Successful
wa5677589239-dzd-1714229814-qLFW7O|wa5677589239-dzd|48.7|2024-04-27 14:56:54|Successful
wa5677589239-dzd-1725199153-zrGfGI|wa5677589239-dzd|15.02|2024-09-01 13:59:13|Successful
wa5677589239-dzd-1724789196-eb5iqg|wa5677589239-dzd|140.87|2024-08-27 20:06:36|Successful
wa5677589239-dzd-1713752781-3nHoNG|wa5677589239-dzd|148.81|2024-04-22 02:26:21|Successful
wa5677589239-dzd-1721804426-9z97L8|wa5677589239-dzd|59.52|2024-07-24 07:00:26|Unsuccessful
wa5677589239-dzd-1713415806-dGQMUK|wa5677589239-dzd|124.46|2024-04-18 04:50:06|Successful
wa5677589239-dzd-1717168742-zIMA7L|wa5677589239-dzd|122.3|2024-05-31 15:19:02|Successful
wa5677589239-dzd-1715638697-npo7M2|wa5677589239-dzd|156.63|2024-05-13 22:18:17|Cancelled
wa5677589239-dzd-1716202750-6JoTXK|wa5677589239-dzd|122.99|2024-05-20 10:59:10|Cancelled
wa5677589239-dzd-1713117268-Xf2P0f|wa5677589239-dzd|9.76|2024-04-14 17:54:28|Successful
wa5677589239-dzd-1730728246-oVZHuG|wa5677589239-dzd|43.08|2024-11-04 13:50:46|Successful
wa5677589239-dzd-1724867438-82VT1o|wa5677589239-dzd|138.59|2024-08-28 17:50:38|Successful
wa5677589239-dzd-1716565554-XGvsSg|wa5677589239-dzd|159.16|2024-05-24 15:45:54|Successful
wa5677589239-dzd-1730583779-b4vMOo|wa5677589239-dzd|69.85|2024-11-02 21:42:59|Successful
wa5677589239-dzd-1728294575-ooqKjS|wa5677589239-dzd|140.76|2024-10-07 09:49:35|Successful
wa5677589239-dzd-1713374133-WZMJrL|wa5677589239-dzd|181.25|2024-04-17 17:15:33|Successful
wa5677589239-dzd-1717376582-HcqBRX|wa5677589239-dzd|168.28|2024-06-03 01:03:02|Successful
wa5677589239-dzd-1726865785-8mpZrD|wa5677589239-dzd|158.12|2024-09-20 20:56:25|Successful
wa5677589239-dzd-1716571597-WNs43Z|wa5677589239-dzd|160.39|2024-05-24 17:26:37|Successful
wa5677589239-dzd-1728236417-R2Q5DG|wa5677589239-dzd|124.3|2024-10-06 17:40:17|Successful
wa5677589239-dzd-1716120013-7aFtS2|wa5677589239-dzd|1.23|2024-05-19 12:00:13|Successful
wa5677589239-dzd-1723847319-WQHWbo|wa5677589239-dzd|135.68|2024-08-16 22:28:39|Successful
wa5677589239-dzd-1717142097-09OqG1|wa5677589239-dzd|116.89|2024-05-31 07:54:57|Successful
wa5677589239-dzd-1731281355-newiAc|wa5677589239-dzd|53.66|2024-11-10 23:29:15|Successful
wa5677589239-dzd-1722324745-xHzv42|wa5677589239-dzd|127.79|2024-07-30 07:32:25|Successful
wa5677589239-dzd-1714898065-Hvrufy|wa5677589239-dzd|32.02|2024-05-05 08:34:25|Successful
wa5677589239-dzd-1728351830-Dr6nci|wa5677589239-dzd|134.0|2024-10-08 01:43:50|Successful
wa5677589239-dzd-1714562816-KrOKr0|wa5677589239-dzd|29.83|2024-05-01 11:26:56|Successful
wa5677589239-dzd-1733533788-JDbVc5|wa5677589239-dzd|114.28|2024-12-07 01:09:48|Successful
wa5677589239-dzd-1711645371-QyLpXK|wa5677589239-dzd|131.38|2024-03-28 17:02:51|Successful
wa5677589239-dzd-1724061849-gFRdRX|wa5677589239-dzd|171.91|2024-08-19 10:04:09|Successful
wa5677589239-dzd-1728917035-JvIbyL|wa5677589239-dzd|173.89|2024-10-14 14:43:55|Successful
wa5677589239-dzd-1728675829-Wz6hA7|wa5677589239-dzd|90.13|2024-10-11 19:43:49|Successful
wa5677589239-dzd-1736026505-qB00Je|wa5677589239-dzd|140.51|2025-01-04 21:35:05|Successful
wa5677589239-dzd-1733079873-BejRgW|wa5677589239-dzd|92.34|2024-12-01 19:04:33|Successful
wa5677589239-tnd-1734170199-q2O0J0|wa5677589239-tnd|154.44|2024-12-14 09:56:39|Successful
wa5677589239-tnd-1697481544-qEnkDJ|wa5677589239-tnd|36.18|2023-10-16 18:39:04|Unsuccessful
wa5677589239-tnd-1707663054-htk2I1|wa5677589239-tnd|162.45|2024-02-11 14:50:54|Successful
wa5677589239-tnd-1716373619-uodSQX|wa5677589239-tnd|144.42|2024-05-22 10:26:59|Successful
wa5677589239-tnd-1715737335-Hn2WQx|wa5677589239-tnd|116.61|2024-05-15 01:42:15|Successful
wa5677589239-tnd-1698240597-7749od|wa5677589239-tnd|192.94|2023-10-25 13:29:57|Successful
wa5677589239-tnd-1702042007-CmMgTQ|wa5677589239-tnd|147.9|2023-12-08 13:26:47|Unsuccessful
wa5677589239-tnd-1702434570-HCWxZ2|wa5677589239-tnd|70.28|2023-12-13 02:29:30|Successful
wa5677589239-tnd-1728141721-XsnmwX|wa5677589239-tnd|155.81|2024-10-05 15:22:01|Successful
wa5677589239-tnd-1730192807-VexqJh|wa5677589239-tnd|151.78|2024-10-29 09:06:47|Successful
wa5677589239-tnd-1703105198-AbkGNV|wa5677589239-tnd|117.76|2023-12-20 20:46:38|Successful
wa5677589239-tnd-1718410042-8apA7S|wa5677589239-tnd|179.49|2024-06-15 00:07:22|Successful
wa5677589239-tnd-1714464331-iZc70c|wa5677589239-tnd|21.21|2024-04-30 08:05:31|Successful
wa5677589239-tnd-1720036417-0zXCtM|wa5677589239-tnd|145.6|2024-07-03 19:53:37|Successful
wa5677589239-tnd-1693377799-Q3YWhY|wa5677589239-tnd|84.51|2023-08-30 06:43:19|Successful
wa5677589239-tnd-1713959862-XnDSvy|wa5677589239-tnd|161.82|2024-04-24 11:57:42|Successful
wa5677589239-tnd-1712654331-AnOWOD|wa5677589239-tnd|116.93|2024-04-09 09:18:51|Successful
wa5677589239-tnd-1732266440-SvoWo4|wa5677589239-tnd|30.29|2024-11-22 09:07:20|Successful
wa5677589239-tnd-1719233958-JpBc2x|wa5677589239-tnd|141.7|2024-06-24 12:59:18|Successful
wa5677589239-tnd-1698325404-Qpp0hB|wa5677589239-tnd|16.89|2023-10-26 13:03:24|Successful
wa7163600209-krw-1735211797-YVADjd|wa7163600209-krw|3.22|2024-12-26 11:16:37|Successful
wa7163600209-krw-1721716852-L639Jc|wa7163600209-krw|109.2|2024-07-23 06:40:52|Successful
wa7163600209-krw-1663818357-V6USGG|wa7163600209-krw|1.17|2022-09-22 03:45:57|Successful
wa7163600209-krw-1729782683-Q4OiKt|wa7163600209-krw|15.83|2024-10-24 15:11:23|Cancelled
wa7163600209-krw-1716420745-L29v3T|wa7163600209-krw|52.02|2024-05-22 23:32:25|Successful
wa7163600209-krw-1718333014-KN6LJD|wa7163600209-krw|104.54|2024-06-14 02:43:34|Successful
wa7163600209-krw-1731583756-Dpvqxp|wa7163600209-krw|110.9|2024-11-14 11:29:16|Successful
wa7163600209-krw-1731358810-250vUf|wa7163600209-krw|198.36|2024-11-11 21:00:10|Successful
wa7163600209-krw-1670070907-RsmEze|wa7163600209-krw|95.19|2022-12-03 12:35:07|Successful
wa7163600209-krw-1712244630-djOWZY|wa7163600209-krw|195.46|2024-04-04 15:30:30|Unsuccessful
wa7163600209-krw-1726419283-TZXlqR|wa7163600209-krw|31.48|2024-09-15 16:54:43|Successful
wa7163600209-krw-1685072081-9GarVN|wa7163600209-krw|4.47|2023-05-26 03:34:41|Successful
wa7163600209-krw-1710738696-wR9Pqs|wa7163600209-krw|53.9|2024-03-18 05:11:36|Successful
wa7163600209-krw-1689680700-mWGQBT|wa7163600209-krw|131.07|2023-07-18 11:45:00|Successful
wa7163600209-krw-1661522677-Sgo92Q|wa7163600209-krw|67.79|2022-08-26 14:04:37|Successful
wa7163600209-krw-1734777822-jJhQrN|wa7163600209-krw|84.87|2024-12-21 10:43:42|Successful
wa7163600209-krw-1705104571-f3kxQy|wa7163600209-krw|32.8|2024-01-13 00:09:31|Successful
wa7163600209-krw-1702527735-8Im3FT|wa7163600209-krw|1.99|2023-12-14 04:22:15|Successful
wa7163600209-krw-1688171372-ntcJLu|wa7163600209-krw|38.01|2023-07-01 00:29:32|Successful
wa7163600209-krw-1735285159-LSwf5R|wa7163600209-krw|85.03|2024-12-27 07:39:19|Successful
wa7163600209-krw-1736335779-Bsqhdn|wa7163600209-krw|149.54|2025-01-08 11:29:39|Successful
wa7163600209-krw-1733675858-mnsTdd|wa7163600209-krw|114.1|2024-12-08 16:37:38|Successful
wa7163600209-krw-1678147363-O4DjP1|wa7163600209-krw|83.12|2023-03-07 00:02:43|Successful
wa7163600209-krw-1669695701-odkQdJ|wa7163600209-krw|104.89|2022-11-29 04:21:41|Successful
wa7163600209-krw-1711282899-u3rnex|wa7163600209-krw|129.97|2024-03-24 12:21:39|Successful
wa7163600209-krw-1686950922-1MsTtg|wa7163600209-krw|114.01|2023-06-16 21:28:42|Successful
wa7163600209-krw-1706158857-RU9Cqp|wa7163600209-krw|110.9|2024-01-25 05:00:57|Successful
wa7163600209-krw-1724425483-LyFV9n|wa7163600209-krw|143.12|2024-08-23 15:04:43|Successful
wa7163600209-krw-1726518317-ixJqNZ|wa7163600209-krw|181.91|2024-09-16 20:25:17|Successful
wa7163600209-krw-1722625913-nwgnjM|wa7163600209-krw|79.3|2024-08-02 19:11:53|Successful
wa7163600209-krw-1730660165-nw2Ffe|wa7163600209-krw|177.22|2024-11-03 18:56:05|Successful
wa7163600209-krw-1686544741-IP3ii5|wa7163600209-krw|2.93|2023-06-12 04:39:01|Successful
wa7163600209-krw-1693309143-qK7SDV|wa7163600209-krw|170.41|2023-08-29 11:39:03|Successful
wa7163600209-krw-1719999938-PTJSPg|wa7163600209-krw|24.54|2024-07-03 09:45:38|Successful
wa7163600209-krw-1695451964-CU2syz|wa7163600209-krw|92.02|2023-09-23 06:52:44|Successful
wa7163600209-krw-1709259017-3TUCms|wa7163600209-krw|169.16|2024-03-01 02:10:17|Successful
wa7163600209-krw-1681023612-zIMt55|wa7163600209-krw|70.32|2023-04-09 07:00:12|Successful
wa7163600209-krw-1677113430-oqqdhd|wa7163600209-krw|180.55|2023-02-23 00:50:30|Successful
wa7163600209-krw-1696447149-Mvuh9w|wa7163600209-krw|152.32|2023-10-04 19:19:09|Successful
wa7163600209-krw-1712490977-Eqnsfc|wa7163600209-krw|44.38|2024-04-07 11:56:17|Successful
wa7163600209-krw-1690748205-nVX7oe|wa7163600209-krw|61.51|2023-07-30 20:16:45|Successful
wa7163600209-krw-1700454025-i3jp2o|wa7163600209-krw|23.94|2023-11-20 04:20:25|Successful
wa7163600209-krw-1664452714-9KSJpt|wa7163600209-krw|140.53|2022-09-29 11:58:34|Successful
wa7163600209-krw-1686727480-sa6vXU|wa7163600209-krw|52.16|2023-06-14 07:24:40|Successful
wa7163600209-krw-1692122314-0YS2g1|wa7163600209-krw|75.06|2023-08-15 17:58:34|Successful
wa7163600209-gip-1723505830-rwltJL|wa7163600209-gip|86.42|2024-08-12 23:37:10|Successful
wa7163600209-gip-1716674609-yTs5AT|wa7163600209-gip|70.31|2024-05-25 22:03:29|Successful
wa7163600209-gip-1728596896-zWm7tC|wa7163600209-gip|132.41|2024-10-10 21:48:16|Successful
wa7163600209-gip-1735455159-XAt8av|wa7163600209-gip|185.57|2024-12-29 06:52:39|Successful
wa7163600209-gip-1732899532-yQXyb8|wa7163600209-gip|68.86|2024-11-29 16:58:52|Successful
wa7163600209-gip-1731798515-LOdJxO|wa7163600209-gip|5.7|2024-11-16 23:08:35|Successful
wa7163600209-gip-1728144735-yDC3tN|wa7163600209-gip|33.61|2024-10-05 16:12:15|Successful
wa7163600209-gip-1736057218-ZCHwIs|wa7163600209-gip|88.62|2025-01-05 06:06:58|Successful
wa7163600209-gip-1716797100-OvLHvZ|wa7163600209-gip|103.59|2024-05-27 08:05:00|Successful
wa7163600209-gip-1724716401-WEkvAm|wa7163600209-gip|141.3|2024-08-26 23:53:21|Successful
wa7163600209-gip-1718436688-8mXB70|wa7163600209-gip|95.22|2024-06-15 07:31:28|Successful
wa7163600209-gip-1725880043-VELvxM|wa7163600209-gip|50.42|2024-09-09 11:07:23|Successful
wa7163600209-gip-1717290415-xexCOR|wa7163600209-gip|60.48|2024-06-02 01:06:55|Successful
wa7163600209-gip-1723195476-O2E6wJ|wa7163600209-gip|45.52|2024-08-09 09:24:36|Successful
wa7163600209-gip-1732958367-DtBH3k|wa7163600209-gip|10.71|2024-11-30 09:19:27|Successful
wa7163600209-gip-1730624862-llJlWr|wa7163600209-gip|29.71|2024-11-03 09:07:42|Successful
